"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2014","29.850","29.150","30.350","28.968","","2.40%"
"02/01/2014","29.150","29.250","29.450","28.900","","0.87%"
"01/01/2014","28.900","29.150","29.350","28.650","","-0.86%"
"12/01/2013","29.150","28.750","29.500","28.750","","1.39%"
"11/01/2013","28.750","30.300","30.400","28.750","","-4.17%"
"10/01/2013","30.000","28.800","31.700","28.800","","4.17%"
"09/01/2013","28.800","28.950","30.900","28.700","","0.00%"
"08/01/2013","28.800","29.950","30.550","28.950","","-5.11%"
"07/01/2013","30.350","29.650","30.500","28.950","","2.88%"
"06/01/2013","29.500","29.650","30.400","29.350","","0.00%"
"05/01/2013","29.500","30.050","30.200","29.250","","11.95%"
"04/01/2013","26.350","27.850","28.000","26.350","","-5.39%"
"03/01/2013","27.850","29.550","29.850","27.850","","-5.75%"
"02/01/2013","29.550","30.150","30.250","29.500","","-1.99%"
"01/01/2013","30.150","30.150","30.500","29.800","","0.00%"
"12/01/2012","30.150","29.850","30.450","29.700","","1.01%"
"11/01/2012","29.850","29.850","29.950","29.750","","0.00%"
"10/01/2012","29.850","30.150","30.450","29.700","","-1.00%"
"09/01/2012","30.150","30.250","30.450","30.050","","-0.33%"
"08/01/2012","30.250","30.150","30.550","30.000","","1.17%"
"07/01/2012","29.900","29.400","30.250","29.400","","1.70%"
"06/01/2012","29.400","29.400","29.700","29.250","","0.17%"
"05/01/2012","29.350","29.200","29.600","29.050","","0.51%"
"04/01/2012","29.200","29.239","29.400","28.950","","0.69%"
"03/01/2012","29.000","29.200","29.650","29.050","","-1.53%"
"02/01/2012","29.450","28.900","29.600","29.050","","1.03%"
"01/01/2012","29.150","28.779","29.322","28.784","","1.57%"
"12/01/2011","28.700","28.614","29.084","28.528","","-0.35%"
"11/01/2011","28.800","28.538","29.050","28.306","","0.70%"
"10/01/2011","28.600","28.400","29.471","28.400","","1.06%"
"09/01/2011","28.300","27.858","28.749","27.868","","1.80%"
"08/01/2011","27.800","27.631","28.565","27.604","","0.72%"
"07/01/2011","27.600","27.300","27.965","27.300","","1.10%"
"06/01/2011","27.300","27.200","27.763","27.212","","-0.36%"
"05/01/2011","27.400","27.174","27.574","27.000","","1.11%"
"04/01/2011","27.100","27.700","28.490","27.242","","-2.87%"
"03/01/2011","27.900","27.900","28.850","27.600","","-2.96%"
"02/01/2011","28.750","27.500","28.950","27.750","","3.79%"
"01/01/2011","27.700","28.100","28.750","27.750","","-1.42%"
"12/01/2010","28.100","27.700","28.750","27.950","","0.36%"
"11/01/2010","28.000","28.300","28.650","27.650","","-1.06%"
"10/01/2010","28.300","28.500","28.750","28.150","","-0.70%"
"09/01/2010","28.500","28.600","28.950","28.450","","-0.70%"
"08/01/2010","28.700","28.500","28.950","28.450","","1.06%"
"07/01/2010","28.400","28.000","28.750","28.200","","-0.18%"
"06/01/2010","28.450","27.300","28.550","27.350","","3.45%"
"05/01/2010","27.500","26.900","27.500","26.800","","2.04%"
"04/01/2010","26.950","26.450","26.950","26.250","","1.70%"
"03/01/2010","26.500","26.200","26.600","26.000","","1.15%"
"02/01/2010","26.200","26.100","26.300","25.800","","0.19%"
"01/01/2010","26.150","26.350","26.350","25.950","","-0.57%"
"12/01/2009","26.300","26.100","26.300","25.900","","0.38%"
"11/01/2009","26.200","26.200","26.218","25.900","","0.38%"
"10/01/2009","26.100","26.100","26.100","25.700","","0.00%"
"09/01/2009","26.100","25.900","26.100","25.600","","0.19%"
"08/01/2009","26.050","26.350","26.391","25.750","","-2.07%"
"07/01/2009","26.600","26.600","26.852","26.300","","0.57%"
"06/01/2009","26.450","26.650","26.824","26.250","","-0.36%"
"05/01/2009","26.545","26.355","27.038","26.145","","0.72%"
"04/01/2009","26.355","26.095","26.873","25.945","","0.50%"
"03/01/2009","26.225","26.175","26.943","25.775","","1.69%"
"02/01/2009","25.788","25.587","26.372","25.587","","0.39%"
"01/01/2009","25.688","26.323","26.988","25.688","","-1.22%"
"12/01/2008","26.005","25.606","26.270","24.470","","3.19%"
"11/01/2008","25.200","24.620","25.200","24.200","","2.55%"
"10/01/2008","24.573","23.262","25.453","22.852","","-89.48%"
"09/01/2008","233.650","231.100","233.650","231.100","","1.79%"
"08/01/2008","229.550","226.100","229.550","226.100","","0.24%"
"07/01/2008","229.000","224.000","229.000","224.000","","-3.38%"
"06/01/2008","237.000","235.000","237.000","235.000","","-1.04%"
"05/01/2008","239.500","239.000","239.500","239.000","","-1.84%"
"04/01/2008","244.000","242.000","244.000","242.000","","0.83%"
"03/01/2008","242.000","239.000","242.000","239.000","","-3.78%"
"02/01/2008","251.500","249.000","251.500","249.000","","0.60%"
"01/01/2008","250.000","247.000","250.000","247.000","","-0.20%"
"12/01/2007","250.500","248.000","250.500","248.000","","-2.15%"
"11/01/2007","256.000","251.000","256.000","251.000","","2.86%"
"10/01/2007","248.890","248.880","248.890","248.880","","-0.88%"
"09/01/2007","251.100","251.000","251.100","251.000","","-2.67%"
"08/01/2007","258.000","253.000","258.000","253.000","","5.26%"
"07/01/2007","245.100","245.000","245.100","245.000","","-6.60%"
"06/01/2007","262.420","259.830","262.420","259.830","","0.93%"
"05/01/2007","260.000","255.000","260.000","255.000","","-4.06%"
"04/01/2007","271.000","266.000","271.000","266.000","","0.00%"
"03/01/2007","271.000","266.000","271.000","266.000","","0.00%"
"02/01/2007","271.000","266.000","271.000","266.000","","0.00%"
"01/01/2007","271.000","267.000","271.000","267.000","","0.00%"
"12/01/2006","271.000","267.000","271.000","267.000","","-0.37%"
"11/01/2006","272.000","268.000","272.000","268.000","","0.37%"
"10/01/2006","271.000","268.000","271.000","268.000","","-1.45%"
"09/01/2006","275.000","272.000","275.000","272.000","","1.36%"
"08/01/2006","271.300","266.590","271.300","266.590","","0.26%"
"07/01/2006","270.595","266.590","270.595","266.590","","-0.26%"
"06/01/2006","271.300","266.590","271.300","266.590","","-0.44%"
"05/01/2006","272.500","268.000","272.500","268.000","","2.54%"
"04/01/2006","265.750","268.000","265.750","268.000","","0.86%"
"03/01/2006","263.495","263.490","263.495","263.490","","-2.39%"
"02/01/2006","269.950","266.590","269.950","266.590","","-0.24%"
"01/01/2006","270.595","266.590","270.595","266.590","","-4.21%"
"12/01/2005","282.500","274.000","282.500","274.000","","-1.05%"
"11/01/2005","285.500","277.000","285.500","277.000","","5.23%"
"10/01/2005","271.300","266.590","271.300","266.590","","1.17%"
"09/01/2005","268.170","263.510","268.170","263.510","","0.00%"
"08/01/2005","268.170","263.510","268.170","263.510","","0.00%"
"07/01/2005","268.170","263.510","268.170","263.510","","1.77%"
"06/01/2005","263.495","263.490","263.495","263.490","","0.00%"
"05/01/2005","263.495","263.490","263.495","263.490","","-1.37%"
"04/01/2005","267.160","263.520","267.160","263.520","","0.61%"
"03/01/2005","265.535","263.220","265.535","263.220","","1.47%"
"02/01/2005","261.690","259.190","261.690","259.190","","0.52%"
"01/01/2005","260.330","258.060","260.330","258.060","","-0.50%"
"12/01/2004","261.640","258.070","261.640","258.070","","-0.16%"
"11/01/2004","262.050","253.300","262.050","253.300","","-0.19%"
"10/01/2004","262.550","253.780","262.550","253.780","","-7.88%"
"09/01/2004","285.000","280.000","285.000","280.000","","7.79%"
"08/01/2004","264.405","254.950","264.405","254.950","","-2.56%"
"07/01/2004","271.360","266.990","271.360","266.990","","6.67%"
"06/01/2004","254.400","254.400","254.400","254.400","","0.00%"
"05/01/2004","254.400","254.400","254.400","254.400","","-5.50%"
"10/01/2003","269.200","260.200","269.200","260.200","","1.57%"
"09/01/2003","265.050","260.050","265.050","260.050","","-0.45%"
"08/01/2003","266.250","259.750","266.250","259.750","","0.21%"
"07/01/2003","265.700","259.200","265.700","259.200","","-0.37%"
"06/01/2003","266.700","261.200","266.700","261.200","","-0.37%"
"05/01/2003","267.700","263.200","267.700","263.200","","-0.06%"
"04/01/2003","267.850","263.350","267.850","263.350","","0.00%"
"03/01/2003","267.850","263.350","267.850","263.350","","0.02%"
"02/01/2003","267.800","263.300","267.800","263.300","","0.04%"
"01/01/2003","267.700","263.200","267.700","263.200","","-0.37%"
